total_fat,vitamin_a,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,protein,carbohydrate,fiber,sugars,calories
16.0,9.0,2.49,0.329,0.0,2.0,0.12,25.25,0.0,0.0,0.0,254
4.9,1747.0,18.8,12.0,20.0,170.0,1.19,13.14,74.24,29.3,15.69,259
19.0,7.0,0.63,0.401,0.7,20.0,0.0,17.43,0.0,0.0,0.0,245
30.0,1932.0,0.0,0.53,12.1,0.0,8.16,4.13,57.97,10.9,9.75,517
31.0,0.0,0.0,0.02,0.0,0.0,0.45,6.1,59.9,2.6,26.5,540
0.1,0.0,0.0,0.0,1.6,0.0,0.0,0.06,12.82,0.0,12.78,153
3.2,92.0,1.07,0.026,1.8,0.0,0.0,2.51,3.99,0.0,0.0,55
28.0,80.0,0.22,0.055,0.6,0.0,9.52,7.53,60.5,5.6,49.22,522
2.8,0.0,4.25,0.782,0.0,0.0,0.79,29.45,0.0,0.0,0.0,143
25.0,2.0,0.28,0.151,0.0,0.0,2.37,12.41,56.74,3.4,6.98,496
0.1,35.0,0.0,0.0,28.3,0.0,0.0,0.58,7.93,0.8,7.5,34
9.3,66.0,0.34,0.39,0.0,0.0,0.0,28.38,0.65,0.0,0.0,208
0.5,141.0,0.0,0.128,6.4,0.0,0.0,2.64,17.61,3.0,0.0,77
0.1,353.0,0.0,0.037,4.8,0.0,0.03,1.15,4.5,1.3,0.78,20
0.3,26.0,0.0,0.049,31.7,0.0,0.19,0.56,23.53,1.7,21.83,92
1.6,81.0,0.0,0.0,0.0,0.0,0.0,1.61,8.06,1.6,0.81,56
0.4,5223.0,0.0,0.161,9.6,0.0,0.12,0.89,8.85,2.8,3.3,37
0.5,0.0,0.0,0.095,0.4,0.0,0.0,8.29,21.09,3.8,0.0,118
0.0,28.0,0.0,0.011,29.6,0.0,0.01,0.0,11.94,0.2,11.29,47
10.0,3066.0,6.65,2.7,19.4,210.0,2.14,5.45,77.99,6.8,30.3,410
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,80.21,0.1,0.0,198
0.1,2.0,0.0,0.269,7.4,0.0,0.01,1.71,20.01,1.8,0.89,86
2.5,0.0,0.0,0.219,0.0,0.0,0.0,5.7,46.6,5.2,0.0,222
17.0,31.0,0.13,0.453,0.0,0.0,1.47,18.68,18.77,1.1,0.33,307
15.0,843.0,0.99,0.32,2.4,0.0,0.0,17.09,0.09,0.0,0.0,213
11.0,56.0,0.49,0.196,0.0,0.0,0.51,25.65,0.12,0.0,0.12,206
17.0,0.0,0.0,0.073,0.0,0.0,1.86,8.33,63.49,2.8,11.11,437
1.1,75.0,0.0,0.887,16.0,0.0,0.03,10.9,77.7,6.6,3.37,357
6.5,54.0,0.3,0.351,3.1,0.0,0.0,25.4,57.6,7.1,0.0,374
0.3,5770.0,0.0,0.088,6.6,0.0,0.0,2.17,8.48,2.0,0.0,38
20.0,1102.0,1.26,0.35,3.1,0.0,0.0,17.48,0.19,0.0,0.0,251
3.4,0.0,0.64,0.553,0.0,0.0,0.08,21.64,0.0,0.0,0.0,123
1.2,595.0,0.0,0.0,1.0,0.0,0.0,2.38,9.52,0.8,0.79,56
3.5,0.0,0.0,0.03,0.0,0.0,0.45,5.3,17.3,1.3,6.0,116
13.0,0.0,2.1,0.17,0.0,0.0,0.0,12.1,25.2,5.1,3.0,255
11.0,962.0,0.0,0.4,0.0,0.0,0.0,4.7,71.1,1.1,33.0,398
1.7,0.0,0.0,0.183,0.0,0.0,0.39,10.0,73.6,5.4,2.21,355
4.7,13.0,0.42,0.18,0.0,0.0,0.1,10.73,71.08,4.2,2.69,355
58.0,1.0,0.0,0.394,0.1,0.0,0.0,13.82,23.68,5.2,0.0,622
1.0,970.0,0.0,0.041,0.5,0.0,0.0,1.77,4.66,0.4,0.0,34
8.5,292.0,0.55,0.132,0.4,0.0,0.79,9.77,26.01,2.1,4.98,219
9.6,139.0,0.14,0.05,0.2,19.0,0.2,5.5,52.8,1.2,29.53,318
0.1,576.0,0.0,0.135,18.4,0.0,0.0,4.67,2.8,0.0,0.0,22
1.0,47.0,0.47,0.037,0.0,1.0,0.01,3.37,4.99,0.0,5.2,42
0.7,222.0,0.0,0.035,0.1,0.0,0.18,2.42,7.71,3.4,1.24,46
0.3,0.0,0.0,0.096,0.0,0.0,0.04,1.82,10.92,0.8,0.76,53
0.6,0.0,0.0,0.037,0.0,0.0,0.0,8.14,20.69,0.0,0.0,117
13.0,6.0,0.0,0.08,0.0,0.0,1.35,6.36,45.35,9.6,4.15,326
11.0,3320.0,0.0,0.0,4.2,0.0,0.0,1.7,25.52,3.4,6.46,209
5.8,0.0,0.0,0.0,10.9,0.0,0.0,2.47,25.01,2.2,0.37,162
4.6,17.0,0.0,0.13,0.8,0.0,4.53,10.6,79.79,8.1,25.37,382
0.8,1467.0,1.12,0.09,0.0,0.0,0.27,22.5,13.4,0.0,9.95,148
0.2,10.0,0.0,0.088,31.3,0.0,0.06,1.61,3.75,2.7,1.05,19
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,11.42,0.0,9.23,60
11.0,42.0,0.39,0.113,0.6,0.0,1.48,12.73,46.66,1.8,6.43,334
7.5,0.0,0.8,0.46,0.0,22.0,0.19,17.97,0.0,0.0,0.0,144
18.0,2.0,0.0,0.0,0.0,0.0,0.0,5.17,72.23,1.8,32.64,468
15.0,17.0,0.0,0.536,0.0,0.0,2.3,15.0,62.78,10.0,20.0,446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,8.69,35
6.6,336.0,0.77,0.142,0.0,0.0,0.13,11.48,70.75,1.6,8.2,388
18.0,170.0,0.29,0.25,0.0,0.0,0.3,16.69,0.0,0.0,0.0,237
13.0,80.0,1.36,0.59,0.0,34.0,0.17,28.74,0.13,0.0,0.0,235
8.0,0.0,0.0,0.095,0.0,0.0,1.61,5.4,51.15,5.5,11.3,298
1.1,2.0,0.0,0.129,1.8,0.0,0.94,9.16,25.28,10.4,0.34,144
5.9,0.0,0.0,0.0,0.0,98.0,0.0,13.24,2.16,1.2,1.1,115
9.8,1232.0,0.0,0.73,0.0,0.0,0.0,4.1,71.8,1.3,30.5,390
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,270.0,0.95,0.073,0.0,22.0,0.94,13.38,17.44,0.2,1.49,286
4.0,7.0,2.42,0.568,0.0,3.0,0.15,21.9,0.21,0.0,0.0,124
4.8,6.0,2.27,0.568,0.0,4.0,0.18,21.64,0.12,0.0,0.0,130
4.0,2500.0,7.0,2.32,70.0,133.0,1.64,7.8,83.0,9.6,29.2,366
18.0,7.0,0.74,0.348,0.7,70.0,0.19,17.18,0.0,0.0,0.0,236
14.0,961.0,1.11,0.08,0.0,10.0,0.27,17.6,10.6,0.0,8.02,240
6.4,9.0,2.49,0.357,0.0,2.0,0.12,27.31,0.0,0.0,0.0,174
14.0,0.0,0.34,0.3,0.0,1.0,0.59,26.59,0.16,0.0,0.0,244
0.3,633.0,0.0,0.056,9.7,0.0,0.46,1.89,7.88,3.2,3.63,35
23.0,1028.0,0.09,0.03,0.1,21.0,2.57,5.9,60.0,1.2,24.86,472
9.5,628.0,0.0,0.0,0.4,0.0,0.0,16.3,16.2,0.2,8.2,215
18.0,15.0,2.3,0.167,2.3,0.0,0.0,23.55,0.0,0.0,0.0,265
1.7,178.0,0.25,0.034,0.7,35.0,0.0,2.9,18.43,0.0,0.0,101
0.4,6.0,1.98,0.117,0.0,20.0,0.54,15.27,0.0,0.0,0.0,69
0.4,10765.0,0.0,0.067,21.8,0.0,2.66,3.35,4.98,3.4,0.75,29
2.0,415.0,0.0,0.0,0.2,0.0,0.0,1.8,7.46,0.4,0.5,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.4,2.0,0.0,0.127,6.2,0.0,0.09,3.34,21.71,2.7,7.73,97
26.0,1.0,0.0,0.05,0.0,0.0,0.46,6.16,48.62,2.5,3.72,457
4.1,9.0,2.49,0.36,0.0,2.0,0.12,27.58,0.0,0.0,0.0,154
1.2,46.0,0.0,0.037,1.8,0.0,0.09,2.29,14.34,2.0,4.44,67
1.7,0.0,0.0,0.14,0.0,0.0,0.11,9.93,75.39,5.1,0.38,340
10.0,1667.0,5.0,1.66,20.0,133.0,0.0,5.19,78.59,4.9,29.2,410
4.1,25.0,0.31,0.54,0.0,5.0,0.27,27.13,0.0,0.0,0.0,153
19.0,0.0,0.74,0.41,34.9,0.0,0.27,18.49,0.06,0.0,0.0,246
51.0,121.0,0.0,0.0,0.0,0.0,0.0,11.32,0.39,0.0,0.0,509
4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.42,6.45,0.0,0.0,81
1.2,595.0,0.07,0.037,1.0,0.0,0.07,1.59,7.19,0.8,0.79,46
1.4,0.0,0.0,0.285,0.0,0.0,0.96,12.0,79.0,11.2,12.4,338
27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,64.7,4.1,33.7,506
8.8,111.0,0.0,0.266,3.8,0.0,0.0,2.46,24.13,3.8,0.0,178
6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,49.6,0.0,0.0,287
2.4,0.0,0.01,0.04,0.0,0.0,0.02,5.3,78.2,6.1,0.7,356
36.0,0.0,2.56,0.3,0.0,0.0,0.0,14.4,0.0,0.0,0.0,388
31.0,1.0,0.0,0.112,0.0,0.0,3.51,10.34,50.52,3.4,0.0,523
8.8,1271.0,2.5,0.8,0.1,68.0,1.64,9.8,70.9,11.2,17.5,390
1.3,432.0,0.05,0.012,0.0,0.0,0.08,1.8,9.5,0.4,0.39,58
4.4,19.0,0.2,0.158,9.4,0.0,0.47,11.31,72.58,8.5,20.43,353
10.0,20.0,0.0,0.148,0.9,0.0,0.36,8.18,70.53,7.0,29.36,390
0.0,2058.0,0.0,0.0,49.4,0.0,0.0,0.82,4.53,0.8,3.29,21
0.1,0.0,0.01,0.003,0.0,0.0,0.01,0.21,0.25,0.0,0.2,3
1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.37,5.97,0.0,0.0,47
56.0,0.0,0.0,0.0,0.0,0.0,25.13,21.43,17.86,10.7,3.57,607
3.5,0.0,0.32,0.32,0.0,0.0,0.0,22.16,0.0,0.0,0.0,126
12.0,0.0,0.34,0.42,0.0,4.0,0.17,27.38,0.0,0.0,0.0,229
13.0,232.0,0.4,0.083,1.8,13.0,0.53,12.03,26.19,0.8,9.56,272
6.7,12.0,0.0,0.055,0.0,0.0,4.28,0.39,9.99,0.0,9.16,102
4.9,3788.0,18.0,6.05,91.0,0.0,61.0,11.6,78.5,13.2,15.69,365
4.0,1786.0,5.4,1.78,53.6,143.0,0.53,5.5,84.69,6.1,33.09,375
4.5,0.0,0.0,0.0,1.0,0.0,0.0,2.45,6.94,1.2,0.41,78
0.1,0.0,0.0,0.014,2.0,0.0,0.0,0.3,12.2,1.6,0.0,47
0.1,0.0,0.0,0.014,1.1,0.0,0.0,0.19,25.25,1.6,0.0,97
16.0,214.0,0.14,0.107,2.0,0.0,1.99,6.2,50.9,2.4,31.73,372
0.2,3312.0,0.0,0.082,3.7,0.0,0.18,1.35,2.23,1.1,0.94,13
0.1,2.0,0.0,0.07,5.1,0.0,0.01,0.71,6.11,1.4,2.9,26
11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,42.41,1.5,4.6,293
0.2,468.0,0.0,0.233,74.4,0.0,0.5,0.92,6.11,1.2,3.19,26
0.2,997.0,0.0,0.061,18.8,0.0,0.55,1.83,7.34,2.6,2.33,32
3.0,0.0,0.0,0.027,0.0,0.0,0.02,10.08,74.42,10.1,0.7,365
17.0,10.0,0.33,0.017,0.9,0.0,1.34,3.25,4.68,0.0,4.68,178
36.0,5161.0,0.0,0.0,0.0,0.0,15.75,0.02,1.98,0.0,0.0,337
0.7,492.0,0.0,0.0,0.8,0.0,0.0,1.31,3.61,0.7,0.66,26
17.0,0.0,0.0,0.08,0.0,0.0,0.0,11.16,64.7,3.5,0.83,459
18.0,0.0,0.0,0.06,0.0,0.0,3.68,9.42,65.81,2.4,1.03,467
0.2,0.0,0.0,0.064,0.0,0.0,0.0,8.86,30.88,2.0,0.0,164
2.3,391.0,0.0,0.0,2.8,0.0,0.0,6.25,19.53,6.3,3.13,125
4.8,20.0,0.0,0.3,58.3,0.0,1.13,12.6,77.2,12.2,22.2,402
12.0,3500.0,4.2,1.4,42.0,280.0,9.45,50.0,22.0,2.0,4.0,396
100.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,0.0,0.0,884
0.5,353.0,0.0,0.03,2.8,0.0,0.03,1.12,4.32,1.9,0.78,22
15.0,0.0,3.3,0.5,0.0,0.0,0.0,18.6,9.9,0.0,2.1,245
9.2,179.0,3.22,1.073,19.3,0.0,10.27,17.88,59.58,5.9,27.3,393
20.0,19.0,0.14,0.072,0.2,0.0,7.6,8.6,60.13,4.3,34.0,455
1.0,401.0,0.14,0.063,0.3,0.0,0.13,2.71,6.69,0.9,1.27,47
2.7,385.0,0.0,0.0,0.0,0.0,0.0,1.54,13.85,2.3,9.23,85
2.8,140.0,0.17,0.041,1.1,0.0,0.0,4.97,12.69,1.1,0.0,94
2.2,1051.0,0.09,0.023,0.8,0.0,0.0,1.7,9.1,1.1,0.0,64
4.8,246.0,0.57,0.248,9.5,48.0,1.46,2.86,11.15,0.0,10.5,99
1.2,385.0,0.0,0.0,1.8,0.0,0.0,1.54,10.0,2.3,8.46,54
3.1,385.0,0.0,0.0,0.9,0.0,0.0,1.54,13.08,2.3,10.0,85
0.1,105.0,0.0,0.037,4.8,0.0,0.29,1.15,4.5,1.3,0.78,20
26.0,27.0,3.0,1.5,37.9,0.0,10.13,8.21,62.06,7.8,34.96,517
13.0,962.0,0.0,0.38,0.0,0.0,0.0,4.6,68.41,1.1,30.9,412
0.2,458.0,0.38,0.04,1.0,47.0,0.01,3.4,4.85,0.0,4.85,35
12.0,254.0,0.15,0.054,0.0,0.0,0.75,6.46,15.58,0.7,2.83,192
0.7,10.0,0.0,0.092,0.4,0.0,0.0,8.13,20.32,3.6,0.0,117
53.0,67.0,0.0,0.15,4.2,0.0,0.0,17.4,21.5,4.7,0.0,592
8.2,22.0,0.0,0.0,1.0,0.0,0.0,22.1,62.59,16.8,18.6,362
3.6,806.0,0.0,0.0,1.0,0.0,0.0,1.61,9.68,0.0,2.42,81
28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.7,0.0,0.3,315
20.0,0.0,0.0,0.05,0.0,0.0,1.55,3.63,65.75,1.8,37.1,444
0.1,0.0,0.0,0.319,15.1,0.0,0.0,2.1,23.28,1.6,0.0,100
0.2,0.0,0.0,0.002,0.0,0.0,0.01,0.28,0.3,0.0,0.29,4
4.1,1724.0,5.19,1.72,20.7,138.0,0.62,8.3,81.4,8.7,21.2,370
0.0,0.0,0.14,0.02,0.7,0.0,0.01,2.52,0.32,0.0,0.0,11
8.4,9.0,2.49,0.353,0.0,2.0,0.12,27.03,0.0,0.0,0.0,192
28.0,0.0,1.57,0.18,0.0,0.0,0.0,13.28,1.92,0.0,0.0,313
1.7,170.0,0.3,0.036,0.8,33.0,0.0,2.76,19.74,0.0,0.0,105
1.7,2030.0,0.1,0.09,2.9,0.0,0.2,4.62,11.17,1.7,1.91,77
13.0,0.0,16.4,0.46,15.3,0.0,0.0,18.56,0.0,0.0,0.0,199
10.0,1.0,0.01,0.025,0.0,0.0,1.31,4.17,78.16,2.1,37.5,423
94.0,0.0,0.23,0.03,0.0,0.0,0.0,1.76,0.0,0.0,0.0,857
0.2,0.0,0.0,0.038,15.1,0.0,0.0,0.67,3.43,1.6,1.83,17
0.8,89.0,0.0,0.0,0.0,0.0,0.0,11.3,2.6,0.0,0.0,63
5.8,0.0,1.57,0.3,0.0,0.0,0.5,26.13,0.0,0.0,0.0,164
5.3,0.0,1.82,0.3,0.0,0.0,0.47,35.73,0.0,0.0,0.0,201
9.5,0.0,2.75,0.64,0.0,45.0,0.39,28.04,0.16,0.0,0.0,198
0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.06,0.17,0.0,0.02,1
18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,73.5,2.5,29.7,472
2.8,403.0,0.0,0.0,0.0,0.0,0.0,1.61,8.06,0.8,0.81,65
1.9,0.0,0.0,0.0,0.0,0.0,0.0,9.39,83.0,7.5,13.19,387
11.0,27.0,0.96,0.134,0.0,2.0,0.4,22.6,0.0,0.0,0.0,192
0.8,3.0,0.0,0.105,1.2,0.0,0.0,7.05,24.02,9.4,0.0,129
0.1,6.0,0.0,0.096,0.0,0.0,0.0,7.52,24.77,7.3,0.0,128
8.4,0.0,0.83,0.4,0.0,30.0,0.25,20.94,0.49,0.0,0.0,167
11.0,315.0,0.46,0.0,0.0,0.0,0.81,12.93,29.03,1.5,3.39,265
0.8,79.0,0.0,0.0,0.0,0.0,0.0,2.38,6.35,0.0,0.79,40
80.0,3577.0,0.08,0.0,0.1,0.0,15.43,0.22,0.75,0.0,0.0,713
4.8,242.0,0.0,0.0,0.0,0.0,0.0,0.81,7.26,2.4,0.81,73
16.0,620.0,0.08,0.011,0.2,0.0,0.45,2.8,20.9,0.0,19.76,327
1.9,0.0,0.0,0.103,0.0,0.0,0.0,9.9,50.3,3.0,0.88,255
61.0,38.0,0.12,0.07,0.6,4.0,4.23,1.2,3.5,0.0,2.45,564
20.0,3577.0,0.0,0.0,0.0,0.0,4.5,0.0,0.4,0.0,0.0,175
2.0,9.0,1.76,0.83,0.0,10.0,0.06,29.51,0.0,0.0,0.0,136
3.5,0.0,1.36,0.437,0.0,0.0,0.0,19.15,0.0,0.0,0.0,113
2.6,0.0,0.0,0.04,0.0,0.0,0.0,4.7,16.3,2.7,2.9,106
25.0,16.0,0.1,0.024,1.3,0.0,2.02,4.93,51.33,1.9,26.65,452
0.0,1.0,0.0,0.006,3.9,0.0,0.01,0.07,10.42,0.0,9.98,40
100.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,884
17.0,2.0,0.0,0.186,5.4,0.0,2.62,2.58,28.88,2.7,0.56,272
0.2,19218.0,0.0,0.286,19.6,0.0,0.71,2.01,20.71,3.3,6.48,90
3.5,197.0,0.13,0.04,5.6,38.0,0.41,1.4,6.39,0.0,6.4,63
11.0,493.0,0.1,0.15,1.7,0.0,0.0,4.3,54.6,1.1,0.0,326
0.5,353.0,0.0,0.03,2.8,0.0,0.03,1.12,4.32,1.9,0.78,22
9.8,0.0,0.36,0.33,0.0,4.0,0.62,27.87,0.0,0.0,0.0,208
1.1,0.0,0.0,0.0,0.2,0.0,0.0,7.98,21.49,5.5,3.8,124
23.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.3,2.1,5.4,476
18.0,8.0,0.0,0.026,0.3,0.0,1.52,4.8,69.9,2.9,31.65,449
0.0,0.0,0.06,0.006,0.4,0.0,0.01,1.36,0.38,0.0,0.22,7
1.0,0.0,0.0,0.0,9.3,0.0,0.0,4.33,11.82,0.0,0.0,71
1.5,235.0,0.7,0.077,1.7,40.0,0.11,2.26,9.95,0.4,7.86,63
4.5,0.0,0.15,0.536,0.0,5.0,1.35,21.43,14.25,0.0,0.81,183
2.4,81.0,0.0,0.0,0.0,0.0,0.0,0.81,7.26,1.6,0.81,56
1.2,806.0,0.0,0.0,0.0,0.0,0.0,1.61,9.68,0.8,2.42,56
0.4,806.0,0.0,0.02,24.4,0.0,1.2,2.95,1.92,1.6,0.32,18
15.0,0.0,0.0,0.07,0.0,0.0,0.0,13.3,67.0,2.2,0.8,452
2.3,13.0,0.0,1.8,1.3,0.0,10.33,6.19,85.79,3.8,17.84,389
8.3,848.0,0.4,0.05,5.0,0.0,0.0,12.7,24.6,3.9,2.3,222
0.8,82.0,0.0,0.0,0.0,0.0,0.0,2.86,8.16,1.2,1.63,53
3.6,1.0,0.03,0.064,0.0,0.0,0.22,8.2,49.6,2.3,4.31,267
1.4,1.0,0.0,0.065,2.1,0.0,0.07,2.32,15.06,2.3,2.42,71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.34,0.0,0.0,2
0.2,0.0,0.0,0.002,0.2,0.0,0.01,0.12,1.67,0.0,0.0,9
25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,60.5,2.3,1.5,500
0.4,223.0,0.0,0.136,19.3,0.0,0.72,6.4,19.83,5.5,1.39,106
6.5,1613.0,4.8,1.61,19.4,129.0,0.0,4.69,82.8,2.0,26.0,408
0.4,0.0,0.0,0.093,0.0,0.0,0.94,9.73,25.09,6.3,0.34,139
1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.38,4.76,0.0,0.79,40
21.0,187.0,0.53,0.025,0.5,0.0,0.36,4.33,71.19,2.8,63.68,492
11.0,1.0,0.0,0.0,0.1,0.0,0.0,4.34,53.42,1.4,21.34,330
26.0,1550.0,1.7,0.384,51.0,307.0,4.5,11.3,57.0,0.0,57.0,512
17.0,905.0,1.01,0.36,2.6,0.0,0.0,18.51,0.08,0.0,0.0,232
1.6,16.0,1.59,0.241,0.0,183.0,0.44,22.23,0.0,0.0,0.0,109
19.0,559.0,4.83,0.23,2.2,0.0,0.0,21.7,0.9,0.0,0.0,258
3.1,0.0,0.32,0.171,0.0,0.0,0.0,9.77,73.65,2.9,16.03,368
0.1,184.0,0.0,0.014,80.9,0.0,0.0,0.2,17.0,0.0,0.0,63
0.2,56.0,0.0,0.29,13.9,0.0,0.08,0.9,19.31,1.4,12.76,83
10.0,0.0,0.3,0.034,0.0,0.0,0.04,16.85,0.0,0.0,0.0,159
3.0,113.0,0.26,0.034,0.7,36.0,0.0,2.95,18.68,0.0,0.0,113
0.7,0.0,0.0,0.015,0.0,0.0,0.0,0.12,98.55,0.0,95.29,401
0.9,90.0,0.0,0.01,6.0,0.0,0.16,1.5,26.64,1.5,23.88,121
1.4,0.0,0.51,0.0,0.0,1.0,0.01,1.98,12.6,0.0,10.67,71
1.5,84.0,0.01,0.089,1.5,0.0,0.09,1.11,7.47,1.2,1.17,48
8.5,0.0,0.24,0.23,0.0,0.0,0.0,18.8,0.0,0.0,0.0,157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.6,0.0,0.0,83
1.5,0.0,0.0,0.108,0.0,0.0,0.11,10.5,76.5,3.8,0.2,370
1.5,878.0,0.15,0.056,0.3,2.0,2.62,2.36,9.45,1.2,2.09,61
0.1,258.0,0.0,0.117,6.5,0.0,0.0,0.67,8.79,2.6,0.0,34
5.1,1852.0,5.59,1.85,55.6,148.0,0.59,5.8,83.5,6.2,34.09,380
4.8,161.0,0.0,0.0,0.0,0.0,0.0,0.81,8.06,2.4,3.23,81
16.0,0.0,0.0,0.19,0.0,0.0,2.23,6.31,22.02,1.8,17.07,257
24.0,1.0,0.03,0.026,0.0,1.0,1.81,4.1,68.83,1.9,33.8,503
4.2,1667.0,5.0,1.66,20.0,133.0,0.5,4.19,86.55,1.8,41.66,396
3.7,0.0,0.0,0.07,0.0,0.0,0.0,4.9,14.9,2.3,2.0,111
0.4,200.0,0.06,0.011,2.0,50.0,0.01,0.64,10.68,0.6,8.68,49
0.8,665.0,0.0,0.06,5.7,0.0,0.7,2.0,9.0,2.4,2.13,50
0.1,36.0,0.0,0.0,1.0,0.0,0.0,0.38,27.86,0.0,0.0,107
3.8,105.0,0.3,0.113,0.0,0.0,0.0,8.7,11.6,0.0,0.0,111
0.3,264.0,0.0,0.26,144.8,0.0,0.6,2.4,35.19,1.0,29.68,148
0.5,6.0,0.0,0.069,0.0,0.0,0.87,8.86,23.71,8.7,0.32,132
16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,66.2,0.0,0.69,457
0.0,0.0,0.5,0.047,0.0,47.0,0.0,3.53,23.53,1.2,14.97,112
13.0,41.0,3.65,0.378,0.0,46.0,0.42,23.19,0.0,0.0,0.0,209
5.9,288.0,0.0,0.0,0.7,0.0,0.0,3.9,42.75,4.3,21.82,239
5.7,262.0,0.0,0.0,0.7,0.0,0.0,3.53,25.63,0.8,5.49,153
25.0,1490.0,1.6,0.369,59.0,295.0,4.41,10.8,57.1,0.0,57.1,492
2.9,2344.0,6.6,2.19,66.0,133.0,0.0,7.1,85.3,8.1,32.1,367
9.0,0.0,0.0,0.172,0.0,0.0,0.36,5.59,31.49,5.8,1.3,229
3.1,0.0,0.0,0.0,2.7,0.0,0.0,18.2,4.63,0.0,3.33,119
1.0,443.0,0.23,0.083,4.1,0.0,0.0,5.3,10.8,0.0,0.0,75
0.7,0.0,0.0,0.229,0.8,0.0,0.94,9.01,26.22,9.0,0.34,143
16.0,8.0,0.0,0.063,0.0,0.0,7.14,18.57,53.26,11.4,17.14,429
100.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,884
8.0,100.0,0.0,0.11,0.0,0.0,0.0,17.03,62.94,14.3,1.43,364
2.3,385.0,0.0,0.0,1.8,0.0,0.0,3.08,10.0,2.3,7.69,77
0.3,0.0,0.0,0.022,100.0,0.0,0.0,0.6,97.6,0.0,0.0,385
24.0,0.0,0.0,0.027,0.0,0.0,0.0,5.3,57.7,1.7,0.0,457
25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,60.0,1.3,13.5,494
21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,66.2,2.0,17.3,479
27.0,1567.0,1.55,0.31,62.0,310.0,6.9,10.8,56.2,0.0,56.0,520
21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,63.7,2.5,1.0,484
0.4,408.0,0.0,0.0,0.0,0.0,0.0,2.45,6.94,0.4,1.22,41
5.8,0.0,0.0,0.047,0.0,0.0,0.0,10.62,14.94,0.0,0.0,147
19.0,2.0,0.0,0.023,0.0,0.0,2.47,5.21,71.0,2.9,40.67,464
0.0,167.0,0.0,0.002,0.5,0.0,0.0,0.03,13.5,0.0,0.0,53
0.1,0.0,0.0,0.492,15.3,0.0,0.0,4.39,29.63,5.5,0.0,132
66.0,0.0,1.84,0.171,0.0,0.0,0.0,9.42,0.0,0.0,0.0,639
5.8,216.0,4.91,0.103,0.0,0.0,0.61,27.31,0.0,0.0,0.0,161
27.0,1540.0,1.54,0.31,62.0,310.0,4.64,11.8,56.0,0.0,56.0,514
8.8,54.0,0.27,0.31,0.0,0.0,0.0,23.25,0.0,0.0,0.0,178
16.0,2.0,0.06,0.143,1.9,0.0,1.09,3.63,60.31,3.2,37.76,399
3.3,198.0,8.49,0.44,13.3,0.0,0.0,16.46,0.0,0.0,0.0,100
0.7,319.0,0.0,0.041,0.3,0.0,0.6,0.59,5.04,0.6,2.17,29
0.4,0.0,0.05,0.148,0.0,1135.0,0.02,2.11,3.87,1.3,2.5,22
0.3,20.0,0.0,0.075,47.3,0.0,0.16,0.44,12.37,0.6,10.33,52
81.0,3571.0,0.1,0.009,0.2,0.0,9.0,0.16,0.7,0.0,0.0,717
4.0,1786.0,4.3,1.78,17.1,114.0,0.52,5.4,85.5,4.3,25.0,383
7.3,1741.0,5.4,1.83,65.0,161.0,0.65,5.69,83.3,3.9,41.59,410
1.7,170.0,0.3,0.036,0.8,33.0,0.0,2.76,20.2,0.0,0.0,107
11.0,302.0,40.27,0.06,10.0,0.0,0.0,14.24,10.33,0.0,0.0,202
7.9,0.0,0.1,0.02,0.0,0.0,0.0,8.8,38.3,2.1,4.7,258
30.0,0.0,0.0,0.05,0.0,0.0,0.0,7.1,60.6,3.2,40.8,537
5.0,72.0,0.27,0.025,0.0,0.0,0.54,6.68,23.1,1.2,1.57,164
50.0,9.0,0.0,0.804,1.4,0.0,26.1,19.33,24.07,11.1,2.73,582
51.0,9.0,0.0,0.792,1.1,0.0,36.33,20.06,22.89,10.6,3.11,592
